run_id,range_id,composite,pad_accuracy,coherence,llm_corr,llm_coherence,self_direction,emotional_range,danger_score,n_scenarios
20260512T103855Z,arousal_22_22,0.5804596119935111,0.7578695729615343,0.8625455094029246,0.44750500594649595,0.95,0.3943119778767187,0.0036933731974986604,0,4
20260512T103855Z,arousal_24_29,0.5802571686050255,0.7683350290922473,0.8630705614324852,0.7083974877596192,1.0,0.3641205265635239,0.020927982306817725,0,4
20260512T103855Z,arousal_18_29,0.5800848071906513,0.7879415316705518,0.8114216523454556,0.9514380245157932,0.7593749999999999,0.3452843032576414,0.0918772882168559,0,4
20260512T103855Z,arousal_22_27,0.5799609255130169,0.7680102523478867,0.8625196805581603,0.7254148731210669,0.94375,0.36391641926853124,0.02099035509401923,0,4
20260512T103855Z,arousal_24_24,0.5799483438375077,0.7584077522584757,0.8618038783396565,0.36869611319786816,0.95,0.3929713713941232,0.0025729327498367456,0,4
20260512T103855Z,arousal_22_25,0.5798031017411216,0.7691192302377997,0.8673648658013491,0.7726079069799869,0.9375,0.3606815646373104,0.014063287452467505,0,4
20260512T103855Z,arousal_24_27,0.5791439530399671,0.7677500645266021,0.8609565166578906,0.5944993451281106,0.934375,0.3641092745447507,0.01895702869711341,0,4
20260512T103855Z,arousal_22_23,0.5790588161673542,0.7615815039522045,0.8496245901082802,0.7731335167351605,0.875,0.397406521157045,0.00527354404318971,0,4
20260512T103855Z,arousal_22_29,0.5785330525875751,0.7681483216375293,0.8549783472690283,0.6836085402033241,0.984375,0.36189994280534277,0.02740450306155441,0,4
20260512T103855Z,arousal_14_14,0.5770814375016103,0.7612270192005488,0.8434319484909337,0.7419503038225026,1.0,0.39314846201399184,0.010116723105019836,0,4
20260512T103855Z,arousal_20_27,0.5764735128685284,0.7693281881469535,0.8531579687990452,0.8634033460708603,0.925,0.350360107293172,0.031107943194625662,0,4
20260512T103855Z,arousal_8_8,0.5758890997704124,0.755194193016947,0.8531983166465699,0.6929328618057845,0.9249999999999999,0.38457187773062207,0.010186514536800577,0,4
20260512T103855Z,arousal_6_9,0.5755300661282227,0.7718775259608868,0.8376613810226287,0.8906296426576865,0.946875,0.33183422652230954,0.0708774077801021,0,4
20260512T103855Z,arousal_18_25,0.5754151869265796,0.7807325624649402,0.8287959682057929,0.8928586395561299,0.853125,0.33836310439707995,0.05854857709050262,0,4
20260512T103855Z,arousal_4_7,0.5754075341206026,0.7638391508817293,0.8578159706533126,0.6081277225884041,0.9125,0.3505755268215328,0.027639582775925976,0,4
20260512T103855Z,arousal_4_4,0.5741120731570528,0.757345049323872,0.8644627161688603,0.19251101597782863,0.95,0.3649340842687379,0.0026323676548223357,0,4
20260512T103855Z,arousal_20_31,0.5734474665109758,0.7775770187038694,0.8163070089768052,0.86612226282271,0.7812500000000001,0.3414082926375579,0.06980802318002971,0,4
20260512T103855Z,arousal_8_9,0.5716747886591489,0.7517451717781662,0.84560327297955,0.8081743663941166,0.9437500000000001,0.3793139416803778,0.011467677858807401,0,4
20260512T103855Z,arousal_10_10,0.571290999743398,0.7549992650994874,0.8430250397119218,0.8011370060650588,1.0,0.37040292801336705,0.018835164723720866,0,4
20260512T103855Z,arousal_18_23,0.5670289631572997,0.7648699526504603,0.8275109453784286,0.8362119493369665,0.83125,0.3292633666226165,0.05423114251534113,0,4
20260512T103855Z,arousal_4_5,0.5645277357254562,0.7588127789425936,0.8577103270784401,0.6288364728434984,0.95,0.32600181986595533,0.005354551515542979,0,4
