run_id,range_id,composite,pad_accuracy,coherence,llm_corr,llm_coherence,self_direction,emotional_range,danger_score,n_scenarios
20260512T103855Z,valence_20_21,0.6584642757070631,0.8811820933557211,0.8779457956785939,0.8557839601183735,0.9083333333333333,0.3845350678105137,0.21246505098592885,0,4
20260512T103855Z,valence_10_10,0.6571730929612642,0.8815738610722653,0.852755299762514,0.8170210283280749,0.9388888888888889,0.40417178817129734,0.21973628512380194,0,4
20260512T103855Z,valence_12_12,0.6558458359089,0.8750451103952271,0.8601399077455161,0.797702239203703,0.9388888888888889,0.4011819490852361,0.21650901630677066,0,4
20260512T103855Z,valence_18_18,0.6500226123574695,0.8695988117145484,0.8731517890635687,0.7859127957193847,0.8916666666666666,0.40977830873331644,0.1593139906320167,0,4
20260512T103855Z,valence_22_23,0.6430383015176668,0.8803852942726472,0.874445853605871,0.668151125608027,0.9472222222222222,0.40072921780991033,0.10574384080437516,0,4
20260512T103855Z,valence_8_8,0.6428314993427128,0.8675259991591828,0.8602691146761694,0.3639020313986525,0.8944444444444444,0.4083088332453317,0.14374336228385337,0,4
20260512T103855Z,valence_6_6,0.6415078658603328,0.8702637298632432,0.8650413644211494,0.45238870835361067,0.8611111111111112,0.3796406969032775,0.16059653219589082,0,4
20260512T103855Z,valence_20_20,0.6403754533546909,0.8792771662799632,0.8621867433643945,0.46315108611707756,0.9861111111111112,0.41378985485311015,0.09500067549008165,0,4
20260512T103855Z,valence_4_5,0.632327491000528,0.8855092255716981,0.8552570844276446,0.8156382631859493,0.8694444444444445,0.370322094351777,0.10375522834466122,0,4
20260512T103855Z,valence_24_25,0.6275753766834309,0.8766587238204288,0.8542954559718255,0.10616213209165741,0.9444444444444444,0.37119726841414813,0.09337936128782115,0,4
20260512T103855Z,valence_22_22,0.6267861571211869,0.8795459764616163,0.8637018130062635,0.789000837406762,0.95,0.39223726625399996,0.03913894645478306,0,4
20260512T103855Z,valence_24_24,0.6190664404528384,0.8697378530847155,0.864307148084322,0.7575037979893263,1.0,0.3854788326723849,0.020439246177216406,0,4
20260512T103855Z,valence_4_4,0.6149910071310154,0.8717916367558796,0.8642055221393303,,1.0,0.36144754972918836,0.0240901660698647,0,4
